user_speed_kmh,distance_to_bs_m,frequency_ghz,los_nlos,power_level_dbm,num_users,environment_type,interference_level_db,snr_db,cqi
3.618954696530433,290.6497750416138,3.5,NLOS,38.174224583292165,23,urban,-83.42243627407544,9.477146372653856,9
2.8970587252356657,411.38062675145346,2.6,NLOS,41.19352041803737,6,rural,-103.44126289346217,8.263005850866442,9
4.005607965732611,650.1366680379365,3.5,NLOS,44.72682814312322,12,suburban,-93.57955754686863,3.8250926169776642,7
0.7237553812516487,124.21127635341715,28.0,LOS,39.139826261353136,13,suburban,-90.27232071546634,21.3382509746014,15
11.687851641993488,587.7843726841744,2.6,NLOS,42.23989269879939,12,suburban,-89.00350881892197,-2.057573876697396,4
7.2132213377709,98.95821750605025,0.7,LOS,37.375959095982175,21,urban,-79.72959730397675,39.86966612252555,15
8.201021126119501,1076.5822808325706,0.7,LOS,42.74694911740453,23,suburban,-90.21151735563154,44.23119939673555,15
36.311470435124846,135.30155511749186,39.0,NLOS,42.35119419025863,33,urban,-81.42908542254172,3.875835718732603,7
124.79063883630107,297.41444172815886,0.7,NLOS,44.45289727275495,24,urban,-86.27460977632627,23.05192321975845,15
24.97163068459175,2069.7546065666065,3.5,NLOS,41.71098459624866,13,suburban,-91.09964322120528,-20.382428755674685,1
23.443491461956633,181.58734502434396,3.5,LOS,46.58814592563789,11,rural,-108.37811503899634,42.74979761825413,15
55.45616966240404,116.2939172068352,0.7,LOS,44.019558261387566,20,suburban,-93.96820396823175,62.95300942626666,15
6.392116244279847,122.39449569126822,2.6,LOS,45.96565712282358,10,rural,-106.5924857655242,53.22019108654756,15
49.96308205151047,82.48416995412612,3.5,LOS,36.968009023358434,26,urban,-84.3423801616198,52.39446836344937,15
7.4782445710840975,492.902117697219,3.5,NLOS,40.065913651551845,26,urban,-82.45401947549597,22.774517757976902,15
134.01908103884645,377.84478747168237,0.7,NLOS,42.39989689151819,16,urban,-82.857761276496,34.865097492866845,15
4.586731128593164,177.8833598155761,0.7,NLOS,40.279172417184725,25,urban,-83.80200477050326,43.71810061884898,15
10.934233156486052,271.43996086324034,60.0,NLOS,44.90054156745288,32,urban,-74.17257805531585,-1.4141256540145766,4
114.73579024050056,349.69735916346417,39.0,NLOS,37.04545406800647,38,urban,-74.8844559837988,-3.8387299750386585,3
44.624328526515974,406.60404480462546,0.7,LOS,47.92758450865121,10,rural,-106.02441254866402,54.63829109485977,15
150.0735607567526,256.30411248262203,0.7,NLOS,39.41607590625702,16,urban,-79.7667558786646,26.589124110788134,15
35.47925306675456,985.6729179873986,28.0,NLOS,41.868894475195155,11,suburban,-87.44909929914581,-17.79613720764165,1
72.13714468154501,369.0077234025018,60.0,NLOS,40.78426783570231,25,urban,-75.75484811074371,-26.911605626402626,1
39.805998116018,1305.087717545684,2.6,NLOS,39.46602523862756,28,suburban,-86.82038769524492,0.3315870787922132,5
10.804676159524186,3810.6585406861577,60.0,NLOS,43.07436488426978,9,rural,-104.96129432340678,-52.507306796876,1
2.7456078850287633,1636.0528467732045,0.7,NLOS,41.55567610602106,26,urban,-81.5589392507429,16.19727949477686,13
1.4727562659618911,153.74646370645576,60.0,LOS,40.91864703934405,27,urban,-80.05996439729519,25.58728295654042,15
40.83531972654393,445.3750020223838,28.0,NLOS,43.85723698301562,21,suburban,-88.45699058395938,-2.985398714211276,3
62.07181165291099,1110.6150999434437,2.6,NLOS,41.5085245861324,15,suburban,-89.54535533775281,-2.772342803631796,3
70.26639884424043,659.4032177171478,3.5,NLOS,35.40181862870041,23,urban,-77.9637466420472,1.0311156234224081,5
7.521522605132611,385.5348283131396,0.7,NLOS,45.07560963347409,7,rural,-111.07592581288158,31.25296541570136,15
158.54939144286504,332.6104010567783,60.0,NLOS,45.688147805034184,7,rural,-95.43673810224556,-12.365764193947728,1
3.80438656335206,456.9028294029251,2.6,NLOS,40.41835739808759,34,urban,-77.10992605933976,24.75088768357247,15
4.446627706921071,627.9061243865544,39.0,NLOS,45.15024149796351,16,suburban,-88.17392302795277,-16.34927495682002,1
87.15393700585119,2467.7178700720565,28.0,NLOS,46.587879696572465,10,rural,-98.13314279541406,-34.02994392796881,1
1.2912510184772383,292.4231714623586,2.6,NLOS,38.114110197956755,28,urban,-79.86964047999955,19.888005866157194,14
0.3269524268308438,63.11037987338622,60.0,NLOS,36.63451359876225,23,urban,-78.58818013307504,5.444723969264073,7
30.965104113386396,423.17866869159866,3.5,NLOS,41.35214686009732,22,urban,-83.11785035927112,16.779518461529914,13
99.41815420368964,120.49338693850434,2.6,LOS,45.609312391340744,6,rural,-105.27633593524301,48.52602620538053,15
55.841044408833895,229.41437857511738,3.5,NLOS,42.708122204462875,6,rural,-104.59103060015497,-1.9418180879980522,4
8.415949021491862,523.7773164156256,39.0,NLOS,43.91193679976118,24,suburban,-86.84015774423409,-17.513909190154482,1
8.446182245937795,521.8503094947175,0.7,LOS,41.68883595767678,16,suburban,-94.02847652776833,57.13967577470661,15
15.705292721089428,511.3264526553463,3.5,LOS,44.96357967313814,15,suburban,-94.49149051547404,41.10228305988025,15
1.0813780441102925,1624.1060667034264,2.6,LOS,46.49747645945709,10,rural,-99.97908830527139,22.554275711193153,15
117.50458019686774,2401.4651226349156,28.0,NLOS,44.384346660712865,7,rural,-99.75075229239954,-39.88959051121607,1
7.500326511478681,1441.6310490276546,39.0,NLOS,41.22231322268577,10,suburban,-90.84329373670471,-29.022859137663726,1
3.872984695129522,1795.855860211002,0.7,LOS,46.13945507848215,12,suburban,-95.86696492617668,42.971231602900716,15
0.1599842433002396,669.0564510255479,0.7,NLOS,42.72754937258193,33,urban,-78.0566375516513,21.775008894930515,15
7.293599647143915,216.60497514274306,3.5,NLOS,38.22741160440973,33,urban,-77.23453410909553,15.88810230682817,13
2.369042727235488,604.2436196913213,39.0,LOS,44.38733756224078,9,rural,-100.14366219930686,6.354494434271932,8
1.420526104794386,1905.7953086146185,0.7,LOS,44.84988360762526,5,rural,-108.72685152340969,35.21572308077838,15
0.9320945028579918,3407.01290063599,0.7,NLOS,45.3051744871742,21,suburban,-90.27643805118953,-1.5514495939759287,4
33.301654152844094,143.54110512342194,28.0,LOS,39.66644479434668,18,urban,-74.0991617191539,24.09646594637326,15
6.2002623389686375,630.6318055009773,0.7,NLOS,44.17781894119136,16,suburban,-92.61263846735532,18.324758773302385,13
2.839024720477696,144.3870245588123,60.0,LOS,44.55658325051695,9,suburban,-93.48504593797472,18.012932476960046,13
84.91070411598054,947.1678013508034,0.7,NLOS,36.434154754013626,30,urban,-83.34527356402388,4.543458746055225,7
123.3593029824225,194.89555888546272,0.7,LOS,48.72380160129926,8,rural,-102.73106373816486,59.40581538997349,15
2.3844080900423132,141.88657850376185,28.0,LOS,43.170515112002946,12,suburban,-92.5215203104661,33.47923003732839,15
58.29142516031619,56.89192634811488,28.0,LOS,36.82680114085359,17,suburban,-91.83128471492333,29.169415833676943,15
77.25966229588411,72.20544046899586,0.7,NLOS,40.227032615148524,25,urban,-80.31147921764914,45.40833521993578,15
4.4649424894258996,265.65026627777615,2.6,NLOS,41.27352106989774,22,urban,-78.95543414176777,18.01537869464307,14
1.4408909654373185,2831.805940841149,0.7,LOS,44.38973602322816,9,rural,-100.13976341189797,20.992252284396823,15
2.1912360521110976,171.06152900591212,2.6,NLOS,43.3455555050387,10,suburban,-95.14410062534296,21.206864734013347,15
48.881615751863286,390.6280394243311,28.0,NLOS,40.529052504674574,6,suburban,-89.60235133789193,-7.7103547225696305,1
101.53786496355322,1301.6070723038104,2.6,NLOS,41.454653218679084,17,suburban,-90.10872938890276,4.422594429539175,7
121.00626281474408,213.2331215396145,2.6,LOS,42.15669046561289,12,suburban,-89.65736392213825,58.063700438758275,15
59.59627181162682,2340.6063469354513,0.7,LOS,40.36641888216346,15,suburban,-98.39665311334205,43.377990163605716,15
75.95175153813258,79.02701840169674,0.7,LOS,34.960764020443015,33,urban,-81.74473204576876,67.24736192890863,15
3.5578461282456595,1599.3455708407516,2.6,LOS,39.827329849736216,14,suburban,-99.46983235266555,25.024172493306338,15
50.571391052565566,1106.6711557259266,3.5,NLOS,35.84430501764874,34,urban,-78.6199823233305,-14.73196675856658,1
58.33981150535209,66.23118045232246,60.0,LOS,39.91861568729834,22,urban,-82.10406438933492,23.169640657972977,15
5.470539236866477,663.0580147693809,28.0,NLOS,42.717261619928436,19,suburban,-92.61332114538173,-6.338763268581507,1
63.57301263837128,2138.7806178519454,0.7,NLOS,48.07594179140874,6,rural,-105.10569491495066,10.00638088934323,10
54.955682266425235,1988.0407363249262,39.0,LOS,44.591788507675595,5,rural,-105.762300514236,-3.4363573974766717,3
3.536626271141485,87.95499035266378,39.0,LOS,39.95171668853182,20,urban,-86.03589098915785,28.07673261448248,15
2.727636327514016,3199.5349487405465,0.7,NLOS,44.54289963133827,9,rural,-106.00927862225205,-6.360126581040101,2
1.9324292607105302,1345.4754468869523,39.0,NLOS,42.50652543889305,24,suburban,-89.8506235898805,-27.74195907064723,1
1.5291728815607761,660.5301940215095,28.0,LOS,39.48846428448389,19,suburban,-86.78662862966081,8.903687786634105,10
5.206992234662117,438.37976220423866,2.6,LOS,50.0,7,rural,-107.70789091098341,41.71769283273018,15
1.9483672181059006,1960.6443995210195,2.6,NLOS,43.29936438033695,7,rural,-104.01233742858444,-4.158963087270493,3
2.4408994161935738,1288.0692047425903,0.7,NLOS,39.39963229259191,8,suburban,-99.51787392891653,11.561470220582457,11
69.28538669718684,169.8794808770977,0.7,LOS,42.51657175838821,15,suburban,-94.05891230319634,67.49884796690655,15
6.651630274209534,326.4124667033316,28.0,NLOS,41.30783897169801,34,urban,-75.39080544879926,2.4727471916889576,6
71.64925298672927,182.73813033893865,2.6,NLOS,40.63796524515967,20,urban,-80.95642328539864,23.5858991758499,15
3.8098823381581077,2063.3563501611293,60.0,NLOS,37.8931272848867,22,urban,-67.95215645920817,-35.89806415131136,1
55.17629279022624,1198.3912021136075,60.0,NLOS,41.13601774943292,20,suburban,-90.24260607395424,-28.72320945697901,1
157.31041978046088,456.7915641296493,0.7,NLOS,35.85828694765901,17,urban,-84.30517241282317,26.23639398620972,15
2.1977080688157606,1135.306830674992,28.0,NLOS,40.930527481548516,32,urban,-80.12947268881094,-23.148783689723743,1
6.06682417393386,223.01321066370738,60.0,LOS,38.87756607697627,23,urban,-77.30271336015288,10.76103944400021,10
3.8368188084935873,1621.045094129208,3.5,NLOS,44.117413727726834,15,rural,-104.91614333192912,-15.170122507977776,1
107.31407318499328,320.33359436543,28.0,LOS,41.572094175680895,14,suburban,-89.61104093332952,11.362922634260359,11
7.155265771409258,261.10776713894575,3.5,NLOS,39.76280494153789,24,urban,-82.43267908545639,3.923494034440397,7
7.435019729367298,954.2684967665878,2.6,NLOS,46.80503888648847,6,rural,-102.82329555488539,3.0187768556611174,6
2.3586021330176217,180.33344520240018,2.6,LOS,39.59606772452562,18,urban,-76.66886132751912,39.17435244730442,15
133.11856468724537,97.13351010535274,3.5,LOS,36.57521107936881,31,urban,-81.38149454534191,46.80877279733522,15
45.77809880167557,1214.0548237791,2.6,NLOS,42.98787634845281,11,suburban,-97.23600701163318,1.3830369743610937,6
4.00427060715809,112.0691734822177,0.7,NLOS,41.971148363476516,17,suburban,-96.73389911881203,45.81240743102965,15
6.487720533071441,144.31448523273548,60.0,LOS,40.12611711099169,31,urban,-85.73035537588471,15.820728092024263,12
9.126102911637897,3035.0172998353914,60.0,NLOS,50.0,8,rural,-98.23293390982869,-39.3827832476959,1
19.97395802968944,308.90525698291367,2.6,NLOS,38.56155863370892,26,urban,-82.11940460896753,21.24559571585716,15
2.256126627498374,274.23611798328824,0.7,NLOS,37.664397055854174,26,urban,-84.98142726151166,40.04550449418776,15
11.241543886052972,929.2010624512242,0.7,NLOS,42.506091797094236,11,suburban,-89.23992150315078,11.992824735543914,11
4.303052945558046,111.76624456540289,60.0,LOS,42.770441070197116,27,urban,-72.4830390088389,18.071905852250865,14
6.951135044510465,385.82448296714944,3.5,LOS,41.354469739937365,27,urban,-80.74955861487139,34.42314994171789,15
7.551066571343429,123.74421501194618,3.5,NLOS,42.354699159245854,16,urban,-83.98487654301148,38.080073842538894,15
41.167260192738645,187.85249622604704,2.6,LOS,45.332980341583244,7,rural,-105.47792681969072,48.00091090523015,15
1.3110631714623275,1235.6595945932263,60.0,LOS,45.082215633049124,25,suburban,-86.10733358891059,-0.7273308832955576,4
79.02766252945709,1690.6517078219713,3.5,NLOS,37.612377742499,26,urban,-80.29852854898512,-11.831378017944196,1
2.76625083396521,89.45648006586654,0.7,LOS,45.27573688609134,9,rural,-107.56471834844062,65.33752971103435,15
2.7637859602193813,101.37332858305355,2.6,LOS,44.10976461019137,13,suburban,-91.48992723462126,62.57783114885593,15
65.50470766518104,539.6668631130423,0.7,LOS,42.97602941886352,16,rural,-98.70386191177911,46.89737472910404,15
46.64902375486864,1069.8650901561743,3.5,NLOS,42.506284214978294,17,suburban,-96.89073509225976,3.7659004875174538,6
8.650355945528599,927.7036524303974,28.0,NLOS,42.773658703419876,17,suburban,-87.28729185290157,-29.949374734391355,1
70.74586097872407,534.4468781979283,3.5,NLOS,43.7298078560256,13,suburban,-98.61457966789298,17.55601644711788,14
3.6199045113946102,455.9861544120205,2.6,NLOS,40.03713900476231,42,urban,-80.07738640438933,14.776804709221826,12
12.440570767181528,133.238817577571,2.6,LOS,39.592156125826975,26,urban,-77.2201389274712,55.42709884409378,15
99.43693321681437,122.4591949355796,60.0,LOS,45.66882499704793,6,rural,-103.83872437735295,26.579162483816898,15
62.29591227847693,330.82980980464606,39.0,NLOS,42.897587351995675,16,suburban,-91.21058091862857,-2.1915094695020714,4
3.9380125751842874,947.0574813050481,0.7,NLOS,46.273410645514524,7,rural,-106.07375189149364,20.361963989625053,15
22.592060937931098,123.544937524841,2.6,LOS,36.33714828700339,28,urban,-85.59460728747094,41.23041741592513,15
5.730088085292929,522.6194096246996,3.5,LOS,35.6097528088895,22,urban,-84.03106886787509,31.83702003307529,15
70.88214239380738,93.97619315664568,2.6,LOS,40.289258891032745,25,urban,-86.011949206108,61.55615398506685,15
41.55946751350245,102.32061859324713,3.5,LOS,38.02785502639463,24,urban,-80.36290748034794,47.67069977071846,15
3.248919017518561,352.1962205916973,3.5,NLOS,44.2313368882911,12,suburban,-98.04947481583315,11.972729713692404,11
4.407728779601299,157.8817051973076,2.6,NLOS,42.309039321403795,11,suburban,-95.39992997333975,29.90305820922651,15
59.751299556652896,629.4037804532769,0.7,NLOS,39.220155093788435,28,urban,-83.01064088738062,18.923308649917765,14
44.07980437009245,53.06790454046876,60.0,LOS,41.04102451803683,32,urban,-74.56852051418988,44.17052421376086,15
3.723029209637055,581.2026021560944,2.6,NLOS,43.008782194807054,19,suburban,-94.68186868369163,24.06202112641324,15
7.626155202589459,328.0389994776523,39.0,NLOS,35.92068762823473,23,urban,-82.29081741781609,-5.307381047901256,2
12.220224400206275,728.017839631154,3.5,NLOS,38.21784545631026,24,urban,-79.53308940846817,-6.036096918305871,2
1.1457066976357597,658.106539984076,3.5,NLOS,42.496532172155234,25,urban,-80.99443041822079,1.219862610908844,5
9.397323083957703,453.63555498786377,28.0,LOS,43.58879088488859,7,rural,-96.11360037788519,8.895992719933432,9
75.41893080550938,299.9468545560927,3.5,NLOS,38.31942645797708,34,urban,-79.03915083465654,18.648230661899703,14
4.872492028790164,563.9140379017897,2.6,NLOS,42.296235651719094,14,suburban,-95.09082865193616,13.486781668272803,11
5.172020975427341,105.38394509512986,2.6,LOS,42.87179647304144,7,rural,-102.90912059776812,57.90708793912759,15
4.0279267727981845,861.5662762198347,3.5,NLOS,40.204461494600984,13,suburban,-96.91433459150176,6.7663705469073925,8
64.96903915554363,218.32750493289296,0.7,LOS,44.7332612181869,15,rural,-103.05681600111718,61.463264021669765,15
44.34836795393217,265.8623726463236,3.5,NLOS,35.57514796086899,27,urban,-78.31866723265358,16.769884852266983,13
7.607885014207362,309.9209732106102,60.0,LOS,44.12912918908258,9,rural,-102.6085539543912,30.091102891837842,15
40.015916331363165,587.7118731243274,0.7,LOS,44.376996931158246,11,suburban,-92.05792986859086,66.98054152052684,15
3.3244087114927603,1120.4193042866896,60.0,NLOS,43.045004355119964,23,suburban,-93.25029274180191,-17.816239832288357,1
2.305670680117383,116.55284174048325,2.6,NLOS,39.85736968519493,27,urban,-76.86353332926751,38.23221009436968,15
0.880009759365521,1461.9062013462321,60.0,NLOS,42.339199780438534,9,suburban,-95.7002027267685,-24.65624261127024,1
42.78656436779565,638.3399923458393,3.5,NLOS,41.607098665443935,14,suburban,-95.1197699188465,14.235832214309418,12
2.4774045288208506,211.48819888589185,39.0,NLOS,39.98519822589734,21,urban,-82.83887442685553,-1.133209953985315,4
2.911232523111532,190.48405263967592,0.7,LOS,39.94396229703995,30,urban,-80.55430132378748,61.16645373976375,15
52.536902346280115,3352.1072701780226,28.0,NLOS,46.88994258623877,4,rural,-100.6699843715429,-27.12884861772324,1
140.82356561553325,250.5202388231101,2.6,NLOS,41.445222463123685,15,suburban,-95.34280641697424,21.288286538164567,15
8.208062555452807,437.4696470192754,60.0,LOS,45.08779798437724,11,rural,-102.8505036270989,6.285172400599344,8
1.1306956343665113,209.17571116021205,39.0,LOS,38.45656570774701,21,urban,-75.03496878935367,-2.041791973145195,4
13.455255796534082,440.05390654930005,0.7,NLOS,45.28836996615806,30,urban,-80.44948385287816,30.529019149066816,15
0.5146915183583557,235.72829303594636,2.6,NLOS,37.289252090876225,33,urban,-78.57119059725987,24.394936581447737,15
5.361206429403777,557.129202123604,2.6,LOS,40.00946621840077,6,rural,-104.46595982344778,28.161853364884934,15
9.340011620055614,581.0124699009266,3.5,LOS,40.24008126504264,26,urban,-81.08851960416827,28.911245982749154,15
21.441656988121995,191.77520041428764,39.0,NLOS,38.083930478068595,35,urban,-75.61603365580795,4.132018898554843,7
73.39612920925946,316.0767029758931,0.7,LOS,36.55880320084277,20,urban,-78.70594347719586,42.17828560082771,15
0.5027797018846599,134.83869021521127,28.0,LOS,44.824556393952435,12,suburban,-95.67493073967245,32.57379092366343,15
1.2751489785093983,785.4122207410269,60.0,NLOS,45.98210970443391,11,suburban,-87.56575226086245,-17.38194236416394,1
49.71295277322637,182.86852837644855,0.7,LOS,44.403881954438056,17,suburban,-90.51312697821469,59.66673544377079,15
140.74069143241576,511.43325963761833,39.0,LOS,41.81927661638934,11,suburban,-95.88182868257573,16.918222195481317,13
1.6244072909356735,240.87348799227817,0.7,NLOS,39.95575684594947,27,urban,-85.45492305084291,38.17195458041556,15
45.634710241354234,413.0350391681537,0.7,NLOS,40.68186664853639,27,urban,-82.64139695430248,33.19817690359496,15
4.8257544667647725,293.5359558294423,2.6,NLOS,37.75654450924383,17,urban,-79.5005949081513,31.308948179544085,15
26.305417840432437,373.71160768747666,0.7,NLOS,41.7512617357634,29,urban,-80.89331574207542,33.671091879205974,15
2.4585068100623024,73.24777132574819,0.7,NLOS,38.72893629122514,20,urban,-82.03362233219305,46.198871832063176,15
4.2811293245608875,687.5238725688107,3.5,NLOS,42.4000124131035,19,urban,-85.83399389335258,8.842584470059396,9
5.990022930472293,145.5602717377505,28.0,NLOS,47.39180643898126,9,rural,-97.34548077203857,-9.529383064955857,1
7.236674507499842,139.58295431169444,2.6,LOS,39.54426970821798,23,urban,-84.32958081479417,50.32712639736067,15
52.24339396455758,475.5730797746212,2.6,NLOS,36.55921446299371,19,urban,-80.16081748641811,39.29846152998752,15
6.904403587260415,250.30762444750528,2.6,NLOS,45.256929909132694,33,urban,-79.28228690003324,37.038704001334544,15
11.608230822771345,232.9509057310691,3.5,LOS,42.05840502058426,18,suburban,-88.70501835939899,61.014853994272215,15
13.465300373209192,50.95550494001151,3.5,LOS,45.46175172053024,31,urban,-78.20992589728603,79.7185728478799,15
2.672234811404494,1885.070306083082,28.0,LOS,46.91788431660509,5,rural,-101.46570678928977,5.012082108044731,7
3.266637885789849,578.3750508825839,3.5,NLOS,43.83184531811518,18,suburban,-95.23345999906108,21.605049914837803,15
1.1441565919086003,828.136348379034,3.5,NLOS,45.154719619724546,15,suburban,-100.5259641655194,15.575552272550624,12
110.88306342209916,569.8575293978829,2.6,NLOS,43.44327930977864,12,suburban,-96.0019994801378,18.38764031590562,14
1.5717016533049282,407.3864122388452,2.6,NLOS,41.30095799247773,30,urban,-78.31620054357003,26.16766518118718,15
2.1930932172341526,563.3053430295219,0.7,LOS,38.35702931584484,19,suburban,-88.95215011434686,47.743921686987875,15
5.441045200603498,2014.5478024263805,2.6,NLOS,43.54843007026034,16,suburban,-95.12347055583471,-7.86898891604008,1
1.111519759122604,1824.0925226895185,2.6,NLOS,43.06421649166255,7,suburban,-91.53079610087998,10.6529862823903,10
0.6511644301237506,320.20788082155593,60.0,NLOS,40.79031330595216,36,urban,-75.10103484708317,-8.325483591538031,1
2.7795779872106237,69.63130793314792,3.5,LOS,46.4477513569378,5,rural,-103.89211764323677,59.26097532647694,15
11.522608977847693,225.71252303126658,0.7,NLOS,40.87791665868897,18,urban,-82.56146273137651,34.04135062488337,15
3.4403624906867756,563.7050988170195,0.7,LOS,41.01425926685023,13,suburban,-100.8083744853482,38.81185186418482,15
0.7523551565830555,239.34012395534182,0.7,NLOS,41.153700561826206,23,urban,-78.6964617958823,41.794616955930834,15
29.87538535186487,420.2152344649715,28.0,NLOS,37.719212800889565,28,urban,-75.62687744069245,-6.049670452917536,1
1.0051110953175173,706.9322993009006,39.0,NLOS,39.899575569019284,24,urban,-79.04735466984737,-16.868758607908298,1
2.399972564646737,4153.830981222896,3.5,NLOS,41.79839175587552,32,urban,-77.7481352646889,-29.280429350266395,1
76.40942051936739,128.85099910554104,3.5,NLOS,37.47869571199088,29,urban,-78.0100965259422,25.4556573623731,15
2.2623080001178706,304.9028398717652,3.5,NLOS,42.37967715343029,30,urban,-81.9795727569473,1.0690074874076945,5
1.7180402401559511,170.74620002252132,2.6,LOS,48.89127009331617,16,rural,-104.33344902742996,51.0012167812969,15
14.066281864755146,1248.1301852676613,39.0,NLOS,46.870690729293855,13,suburban,-95.72923637774035,-20.734819840557748,1
0.9739391182019645,1944.7924189115433,3.5,LOS,45.8912974511996,4,rural,-101.79140271371553,11.529027558263339,10
162.48609966251902,781.3926922866859,60.0,NLOS,41.11597333976287,10,suburban,-96.41134247794125,-14.232713047752807,1
2.551429187679813,270.46474113362086,60.0,NLOS,43.1260209830808,26,urban,-71.71365081155491,1.5559362178331533,5
5.348124222761916,236.00066725567393,28.0,LOS,41.495422356477064,21,suburban,-88.83891407627448,20.60594538875715,15
14.989701795470895,96.45972719941372,2.6,NLOS,43.269814232676254,14,suburban,-95.09510268978819,35.52656579286473,15
3.126104225505521,93.26841320329717,2.6,LOS,41.649207026052274,8,suburban,-94.92690095547363,53.778597804411035,15
12.694953297302083,2508.6703298032594,3.5,NLOS,46.18270868063931,14,rural,-101.13594436332221,-33.25619777960919,1
